endTime,artistName,trackName,msPlayed,user_id,external_urls,spotify_id,album,popularity,duration_ms,track_number,album_artwork,artists_involved,release_date,genres,percentage_listened
2023-12-15 17:22:00,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),264232,annie,https://open.spotify.com/track/3vkQ5DAB1qQMYO4Mr9zJN6,3vkQ5DAB1qQMYO4Mr9zJN6,Voulez-Vous,77.0,292613.0,13.0,https://i.scdn.co/image/ab67616d0000b273aa22899360d8ba6704732dec,['ABBA'],1979,"['europop', 'swedish pop']",90.30084104260577
2023-12-15 17:27:00,ADDIE,invisible ink,319355,annie,https://open.spotify.com/track/53zhRVbv5QvzZnEJ36uG9D,53zhRVbv5QvzZnEJ36uG9D,invisible ink,6.0,319355.0,1.0,https://i.scdn.co/image/ab67616d0000b2737442cbdcf6676ad9d3b63e52,['ADDIE'],2021-04-23,[],100.0
2023-12-15 17:32:00,Hiss Golden Messenger,Sufferer (Love My Conqueror),289986,annie,https://open.spotify.com/track/64bCa1VvTzyf26KkK2W3zr,64bCa1VvTzyf26KkK2W3zr,Haw (Remastered),10.0,289986.0,2.0,https://i.scdn.co/image/ab67616d0000b2736fa120d304fd703b962dee6b,['Hiss Golden Messenger'],2013-04-02,"['alternative country', 'indie folk', 'modern folk rock', 'new americana', 'north carolina indie', 'north carolina roots', 'stomp and holler']",100.0
2023-12-15 17:35:00,Lucy Dacus,I Don't Wanna Be Funny Anymore,163292,annie,https://open.spotify.com/track/7fmqJC1yi3tyys0l72F9Ya,7fmqJC1yi3tyys0l72F9Ya,No Burden,49.0,163292.0,1.0,https://i.scdn.co/image/ab67616d0000b2737c6e4cca200b8f3b7a8b0e81,['Lucy Dacus'],2016-02-16,"['art pop', 'indie pop']",100.0
2023-12-15 17:39:00,Noah Kahan,"Everywhere, Everything",257668,annie,https://open.spotify.com/track/32iNr3J93tqFkxaMYwdRYi,32iNr3J93tqFkxaMYwdRYi,Stick Season,69.0,257668.0,7.0,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918,['Noah Kahan'],2022-10-14,"['pov: indie', 'singer-songwriter pop']",100.0
2023-12-15 17:42:00,Ingrid Michaelson,Be OK - Acoustic Version,152600,annie,https://open.spotify.com/track/3awAapXRxWi0zAsWo0jLTE,3awAapXRxWi0zAsWo0jLTE,Be OK,29.0,152600.0,11.0,https://i.scdn.co/image/ab67616d0000b2732f9b47bdc2b1c7cae7b014af,['Ingrid Michaelson'],2008-10-14,"['acoustic pop', 'ectofolk', 'lilith', 'neo mellow']",100.0
2023-12-15 19:02:00,Taylor Swift,Better Than Revenge,217160,annie,,,,,,,,,,,
2023-12-16 19:48:00,Fiona Apple,Hot Knife,242040,annie,https://open.spotify.com/track/4eZPjR0dLEYvH5Ku26rnLi,4eZPjR0dLEYvH5Ku26rnLi,The Idler Wheel Is Wiser Than the Driver of the Screw and Whipping Cords Will Serve You More Than Ropes Will Ever Do (Expanded Edition),46.0,242040.0,10.0,https://i.scdn.co/image/ab67616d0000b2731443bd487a471868735f050b,['Fiona Apple'],2012-06-18,"['art pop', 'chamber pop', 'dark pop', 'lilith', 'permanent wave', 'piano rock', 'singer-songwriter']",100.0
2023-12-16 19:50:00,Tommy Lefroy,Shoot,157801,annie,https://open.spotify.com/track/6xLf6gcZR4CPXrFrhzqqYu,6xLf6gcZR4CPXrFrhzqqYu,Flight Risk EP,35.0,157801.0,3.0,https://i.scdn.co/image/ab67616d0000b27386ac528af6336539342f5432,['Tommy Lefroy'],2021-11-17,"['indie pop', 'modern indie folk']",100.0
2023-12-16 19:58:00,Meredith Brooks,Bitch,252760,annie,https://open.spotify.com/track/3i6qNxyVgIdUZTTi5m25EM,3i6qNxyVgIdUZTTi5m25EM,Blurring The Edges,68.0,252760.0,2.0,https://i.scdn.co/image/ab67616d0000b2737a8ebb7a3a8c0cadc4490cb4,['Meredith Brooks'],1997-01-01,"['lilith', 'pop rock']",100.0
